 ,Area,Mean,MinThr,MaxThr
95,5402,2.653,2,32767
96,5383,2.638,2,32767
97,5174,2.574,2,32767
98,5143,2.542,2,32767
99,5024,2.549,2,32767
100,4889,2.552,2,32767
101,4834,2.541,2,32767
102,4493,2.516,2,32767
103,4546,2.485,2,32767
104,4574,2.436,2,32767
105,4414,2.544,2,32767
106,4278,2.442,2,32767
107,4706,2.444,2,32767
108,4468,2.422,2,32767
109,4619,2.409,2,32767
110,4079,2.356,2,32767
111,3687,2.356,2,32767
112,3824,2.383,2,32767
113,3575,2.352,2,32767
114,3309,2.373,2,32767
115,3243,2.382,2,32767
116,2980,2.342,2,32767
117,3067,2.359,2,32767
118,2943,2.369,2,32767
119,2929,2.352,2,32767
120,3641,2.314,2,32767
121,3018,2.350,2,32767
122,3212,2.323,2,32767
123,3066,2.295,2,32767
124,3068,2.328,2,32767
125,3514,2.293,2,32767
126,3051,2.293,2,32767
127,3211,2.304,2,32767
128,3694,2.291,2,32767
129,3573,2.269,2,32767
130,3724,2.252,2,32767
131,3553,2.244,2,32767
132,3594,2.246,2,32767
133,3444,2.249,2,32767
134,3105,2.252,2,32767
135,3194,2.269,2,32767
136,3386,2.215,2,32767
137,3890,2.264,2,32767
138,3552,2.266,2,32767
139,3859,2.199,2,32767
140,3890,2.233,2,32767
141,3400,2.226,2,32767
142,3266,2.237,2,32767
143,3598,2.227,2,32767
144,2949,2.236,2,32767
145,3527,2.214,2,32767
146,2707,2.257,2,32767
147,3117,2.243,2,32767
148,2717,2.268,2,32767
149,2847,2.319,2,32767
150,2462,2.253,2,32767
151,2524,2.303,2,32767
152,2412,2.268,2,32767
153,2411,2.280,2,32767
154,2668,2.258,2,32767
155,2373,2.213,2,32767
156,2999,2.250,2,32767
157,3107,2.258,2,32767
158,2855,2.266,2,32767
159,2519,2.225,2,32767
160,3101,2.257,2,32767
161,3057,2.251,2,32767
162,2925,2.232,2,32767
163,3251,2.240,2,32767
164,2985,2.227,2,32767
165,3030,2.257,2,32767
166,2935,2.203,2,32767
167,2896,2.227,2,32767
168,3179,2.231,2,32767
169,3258,2.225,2,32767
170,2540,2.290,2,32767
171,2571,2.248,2,32767
172,2694,2.206,2,32767
173,3103,2.249,2,32767
174,2679,2.246,2,32767
175,3364,2.205,2,32767
176,3627,2.189,2,32767
177,4055,2.229,2,32767
178,3596,2.197,2,32767
179,3440,2.223,2,32767
180,3152,2.225,2,32767
181,3037,2.173,2,32767
182,2626,2.174,2,32767
183,2894,2.168,2,32767
184,3043,2.160,2,32767
185,2591,2.175,2,32767
186,2169,2.215,2,32767
187,2436,2.203,2,32767
188,2857,2.204,2,32767
189,2492,2.180,2,32767
190,2591,2.189,2,32767
191,2246,2.204,2,32767
192,2525,2.170,2,32767
193,2593,2.164,2,32767
194,2504,2.200,2,32767
195,2259,2.159,2,32767
196,2465,2.202,2,32767
197,2187,2.230,2,32767
198,2628,2.204,2,32767
199,2535,2.166,2,32767
200,2864,2.174,2,32767
