 ,Area,Mean,MinThr,MaxThr
179,3220,2.424,2,32767
180,3066,2.442,2,32767
181,3232,2.464,2,32767
182,3286,2.358,2,32767
183,3555,2.422,2,32767
184,3756,2.429,2,32767
185,3647,2.402,2,32767
186,3635,2.417,2,32767
187,3591,2.420,2,32767
188,4032,2.437,2,32767
189,3799,2.421,2,32767
190,3411,2.433,2,32767
191,3147,2.466,2,32767
192,3169,2.478,2,32767
193,3117,2.502,2,32767
194,3337,2.512,2,32767
195,3292,2.512,2,32767
196,3162,2.451,2,32767
197,2977,2.482,2,32767
198,2864,2.446,2,32767
199,3286,2.417,2,32767
200,3174,2.472,2,32767
