 ,Area,Mean,MinThr,MaxThr
127,7714,3.312,2,32767
128,7708,3.280,2,32767
129,7499,3.240,2,32767
130,7634,3.219,2,32767
131,7482,3.159,2,32767
132,7726,3.137,2,32767
133,7645,3.110,2,32767
134,7789,3.105,2,32767
135,6917,3.093,2,32767
136,7526,3.181,2,32767
137,7166,3.086,2,32767
138,7389,3.143,2,32767
139,7472,3.102,2,32767
140,7851,3.117,2,32767
141,7604,3.104,2,32767
142,6882,3.026,2,32767
143,6456,3.036,2,32767
144,6642,3.072,2,32767
145,6506,3.018,2,32767
146,6650,3.005,2,32767
147,6457,3.025,2,32767
148,6528,3.041,2,32767
149,6661,3.012,2,32767
150,6592,3.085,2,32767
151,6826,3.035,2,32767
152,6952,2.997,2,32767
153,6916,2.967,2,32767
154,6487,2.974,2,32767
155,6422,2.974,2,32767
156,6483,2.933,2,32767
157,6715,2.928,2,32767
158,6927,2.921,2,32767
159,6514,2.924,2,32767
160,6583,2.871,2,32767
161,6550,2.873,2,32767
162,6430,2.869,2,32767
163,5858,2.924,2,32767
164,5727,2.908,2,32767
165,6253,2.832,2,32767
166,6577,2.839,2,32767
167,6264,2.835,2,32767
168,6099,2.847,2,32767
169,6304,2.801,2,32767
170,6504,2.828,2,32767
171,6386,2.786,2,32767
172,6074,2.799,2,32767
173,5819,2.774,2,32767
174,5898,2.800,2,32767
175,5934,2.803,2,32767
176,6099,2.775,2,32767
177,6607,2.740,2,32767
178,5905,2.765,2,32767
179,5763,2.739,2,32767
180,5957,2.711,2,32767
181,5674,2.694,2,32767
182,5175,2.727,2,32767
183,5109,2.703,2,32767
184,4660,2.673,2,32767
185,4232,2.625,2,32767
186,4621,2.618,2,32767
187,4635,2.587,2,32767
188,4452,2.575,2,32767
189,4662,2.667,2,32767
190,4480,2.635,2,32767
191,4688,2.594,2,32767
192,4622,2.588,2,32767
193,3982,2.575,2,32767
194,4000,2.618,2,32767
195,4115,2.522,2,32767
196,4015,2.581,2,32767
197,3898,2.617,2,32767
198,3239,2.578,2,32767
199,3567,2.500,2,32767
200,3736,2.580,2,32767
