 ,Area,Mean,MinThr,MaxThr
83,1518,3.725,3,32767
84,1690,3.656,3,32767
85,1550,3.664,3,32767
86,1290,3.752,3,32767
87,1290,3.728,3,32767
88,1441,3.681,3,32767
89,1383,3.672,3,32767
90,1211,3.763,3,32767
91,1139,3.752,3,32767
92,1412,3.585,3,32767
93,1200,3.699,3,32767
94,1287,3.841,3,32767
95,1447,3.679,3,32767
96,1189,3.728,3,32767
97,1191,3.759,3,32767
98,1343,3.771,3,32767
99,1284,3.812,3,32767
100,1276,3.716,3,32767
101,1374,3.724,3,32767
102,1489,3.648,3,32767
103,1702,3.545,3,32767
104,1532,3.612,3,32767
105,1323,3.642,3,32767
106,1167,3.733,3,32767
107,1164,3.702,3,32767
108,1284,3.657,3,32767
109,1310,3.628,3,32767
110,1211,3.652,3,32767
111,1134,3.780,3,32767
112,1105,3.729,3,32767
113,1216,3.713,3,32767
114,1240,3.768,3,32767
115,1356,3.664,3,32767
116,1426,3.551,3,32767
117,1317,3.730,3,32767
118,1258,3.681,3,32767
119,1125,3.692,3,32767
120,1289,3.613,3,32767
121,1483,3.626,3,32767
122,1485,3.679,3,32767
123,1507,3.630,3,32767
124,1203,3.769,3,32767
125,1260,3.660,3,32767
126,1467,3.616,3,32767
127,1393,3.647,3,32767
128,1329,3.585,3,32767
129,1523,3.580,3,32767
130,1461,3.627,3,32767
131,1582,3.549,3,32767
132,1564,3.551,3,32767
133,1756,3.522,3,32767
134,1618,3.576,3,32767
135,1553,3.592,3,32767
136,1654,3.536,3,32767
137,1417,3.567,3,32767
138,1263,3.622,3,32767
139,1471,3.657,3,32767
140,1392,3.690,3,32767
141,1383,3.696,3,32767
142,1378,3.634,3,32767
143,1215,3.743,3,32767
144,1300,3.702,3,32767
145,1310,3.611,3,32767
146,1401,3.667,3,32767
147,1263,3.681,3,32767
148,1338,3.646,3,32767
149,1312,3.653,3,32767
150,1217,3.736,3,32767
151,1143,3.651,3,32767
152,1170,3.789,3,32767
153,1249,3.760,3,32767
154,1236,3.747,3,32767
155,1363,3.753,3,32767
156,1412,3.670,3,32767
157,1105,3.725,3,32767
158,1268,3.575,3,32767
159,1298,3.703,3,32767
160,1348,3.664,3,32767
161,1283,3.692,3,32767
162,1233,3.666,3,32767
163,1121,3.657,3,32767
164,1187,3.652,3,32767
165,1263,3.581,3,32767
166,1312,3.646,3,32767
167,1317,3.578,3,32767
168,1352,3.607,3,32767
169,1382,3.604,3,32767
170,1352,3.653,3,32767
171,1317,3.661,3,32767
172,1031,3.733,3,32767
173,1144,3.701,3,32767
174,1016,3.719,3,32767
175,1069,3.698,3,32767
176,1093,3.726,3,32767
177,1257,3.632,3,32767
178,1285,3.634,3,32767
179,1374,3.631,3,32767
180,1473,3.555,3,32767
181,1563,3.552,3,32767
182,1580,3.630,3,32767
183,1507,3.590,3,32767
184,1714,3.553,3,32767
185,1461,3.624,3,32767
186,1498,3.584,3,32767
187,1261,3.707,3,32767
188,1501,3.547,3,32767
189,1657,3.622,3,32767
190,1264,3.694,3,32767
191,1371,3.643,3,32767
192,1187,3.751,3,32767
193,1117,3.717,3,32767
194,1254,3.684,3,32767
195,1127,3.705,3,32767
196,1085,3.728,3,32767
197,1107,3.695,3,32767
198,1256,3.623,3,32767
199,1368,3.651,3,32767
200,1309,3.625,3,32767
