 ,Area,Mean,MinThr,MaxThr
110,1685,3.530,2,32767
111,1645,3.371,2,32767
112,1654,3.351,2,32767
113,1588,3.408,2,32767
114,1565,3.491,2,32767
115,1485,3.445,2,32767
116,1517,3.354,2,32767
117,1536,3.308,2,32767
118,1399,3.474,2,32767
119,1464,3.434,2,32767
120,1548,3.276,2,32767
121,1310,3.329,2,32767
122,1383,3.174,2,32767
123,1192,3.271,2,32767
124,1171,3.166,2,32767
125,1307,3.155,2,32767
126,1226,3.032,2,32767
127,1235,2.857,2,32767
128,1180,2.971,2,32767
129,1038,2.921,2,32767
130,1307,2.916,2,32767
131,1153,2.843,2,32767
132,1059,2.953,2,32767
133,1156,2.890,2,32767
134,1184,2.844,2,32767
135,1152,2.885,2,32767
136,1193,2.930,2,32767
137,1088,2.764,2,32767
138,1051,2.860,2,32767
139,1171,2.843,2,32767
140,1104,2.918,2,32767
141,1164,2.867,2,32767
142,976,2.872,2,32767
143,1108,2.826,2,32767
144,1148,2.724,2,32767
145,1069,2.870,2,32767
146,1192,2.979,2,32767
147,1069,2.922,2,32767
148,1116,2.918,2,32767
149,980,2.966,2,32767
150,986,2.906,2,32767
151,1010,2.979,2,32767
152,942,2.948,2,32767
153,1052,2.971,2,32767
154,1177,2.958,2,32767
155,1255,2.969,2,32767
156,1203,2.841,2,32767
157,1190,2.943,2,32767
158,1135,2.976,2,32767
159,1132,2.849,2,32767
160,1216,2.911,2,32767
161,1194,2.832,2,32767
162,1200,3.017,2,32767
163,1163,2.862,2,32767
164,1181,2.753,2,32767
165,1118,2.993,2,32767
166,1354,2.846,2,32767
167,1293,2.942,2,32767
168,1307,2.864,2,32767
169,1306,2.817,2,32767
170,1278,2.840,2,32767
171,1296,2.917,2,32767
172,1174,2.853,2,32767
173,1260,2.772,2,32767
174,947,3.082,2,32767
175,992,3.035,2,32767
176,1075,2.994,2,32767
177,1014,2.993,2,32767
178,1145,2.871,2,32767
179,1136,2.732,2,32767
180,1144,2.695,2,32767
181,1135,2.728,2,32767
182,1098,2.777,2,32767
183,1116,2.849,2,32767
184,1097,2.825,2,32767
185,980,2.944,2,32767
186,1002,2.867,2,32767
187,1028,2.897,2,32767
188,1062,2.815,2,32767
189,1118,2.778,2,32767
190,986,2.928,2,32767
191,1042,2.892,2,32767
192,991,2.887,2,32767
193,1054,2.870,2,32767
194,1200,2.779,2,32767
195,1140,2.917,2,32767
196,1013,2.902,2,32767
197,1017,2.861,2,32767
198,1062,3.012,2,32767
199,1134,2.846,2,32767
200,1216,2.885,2,32767
